result	original	partial
0	-3.3407516420062526	-5.121970488994524
0	-2.2123329237139475	-3.211025172453277
0	-2.7837670553237888	-4.972788735996221
1	2.6251533470725015	0.9872886090705921
1	2.9075251559498274	2.4275243492553527
0	-3.466934694626741	-5.44243791707172
0	-1.6053572162397194	-3.0904279340299037
0	-1.1450340255537146	-1.7372674112915076
1	3.42500136034776	4.49907589038327
1	4.362967994130644	4.732441918690725
1	3.6622037142351176	3.507698034113708
0	-4.4582102856272305	-6.246017775381352
1	4.004793695900429	4.628739810642397
1	-0.2528398496033237	-1.6011772431044213
1	2.8405741719865	3.1391641953652085
0	-1.9849307523485833	-3.137093109370397
0	-3.395489527302431	-4.770119649634801
1	3.5608223236397376	4.681529066030626
1	1.069389613369951	0.24906222608484752
1	2.823454821460554	3.2462240125113975
0	-1.390396425333625	-3.1478467818431604
0	-1.5521685242412835	-2.808413189564746
1	3.1699253143661843	3.1260926062530294
0	-1.8364757658577375	-4.161481466225924
0	-2.824716790778566	-3.576663650132936
0	-1.3248157500986464	-1.889827275763912
0	-4.420123119577143	-6.1292335258108395
1	3.221312784837213	3.6692829375070914
0	-1.5022257405543558	-1.398919251364405
0	-0.9552019799579686	-1.839803684225314
0	-2.047874737091088	-3.2988041600558686
1	4.67678435481083	6.177436405516582
0	-2.0681365318215	-3.2856791713554467
0	0.9248123229665127	0.4167112893457003
1	-0.6195760252653791	-1.5601813498004338
0	-0.3033229065657658	-0.48705656534677383
1	2.1039072557975294	1.6615546737875615
1	0.8124221192814548	-0.4898631483626232
1	3.7276613565965095	3.4140947913279707
1	2.580466190901339	2.593408786314499
0	-2.727241745554947	-3.918036177464747
1	2.8533603519538664	2.863037681610791
0	-2.4072738682020223	-4.4482400159947115
1	3.7879857857226416	3.9401378612499895
1	1.6088107868176003	3.9400755072952585
0	-1.570549000566319	-2.1806574073495244
1	4.252804874945844	4.64045736243051
1	2.978697372827585	3.6432958075987845
0	-1.6610033080319968	-3.053670700811519
1	3.909692171312522	4.882808382734358
1	4.0178535809107085	4.931987049878079
0	-3.859849482777824	-5.700632448720478
0	-2.4437440457229074	-4.349400977678851
1	4.41329856689103	5.673204911147008
1	3.304990169100093	3.283695401487857
0	1.066945088561278	1.313690066622048
0	-3.9051240423075733	-6.068525540931245
1	3.054158902342554	4.903447935469649
1	-1.3581987632794448	-1.3172337087569204
0	-2.8803398150352564	-4.808391129532289
1	2.166584391593838	2.3126515824171583
0	2.1159523736353663	2.2459278728660697
1	0.0007984598862523858	-0.35651824668023563
0	-3.289517675559399	-2.3500542693581243
1	3.6955900403482116	4.957419424273735
1	3.311982047123374	3.261824836737994
1	3.0167775376002113	3.7418970920219836
0	-4.179870626231603	-6.242682218524973
1	1.349544617875756	1.7254717974762472
0	-3.2256080011702126	-4.626419145608318
1	1.7367878851609597	1.600606202335763
1	4.855487829935074	5.756751557233116
0	-3.428861858389324	-5.730093542620789
0	-3.0147034083596727	-5.297972892120429
1	3.792866741949792	6.052914859763892
0	-3.1962821417037364	-5.613032448653515
1	2.615178975200959	3.657707700759008
1	4.7513413404203515	5.674151560166841
0	-3.0665754287656615	-5.345225748269365
1	0.8100950302758991	1.2598401337991572
0	-3.0051049602590103	-4.575779067737464
0	-1.0261451832308652	-1.252591386054051
0	-1.8037267582308538	-1.9997419187007182
0	0.40233470428654117	-0.20642542402357544
0	0.7457820382447619	-0.05794531623609892
1	4.465133554377375	5.532685149742701
0	-3.1950245207463217	-5.000452351915462
0	3.0270768337748852	3.8745188607854404
0	-0.09283412851496006	-1.3433603361386386
0	-2.6047386313758003	-4.340904214495563
0	-2.6702119159030446	-3.818948012594872
1	3.6388270151699613	4.173384185961734
1	3.5336478542975933	4.432257654437883
1	1.4677559412291539	0.8127757853716197
1	3.9782597419646195	4.880205784049548
1	1.9771568724174837	2.695641434949782
0	-2.2803480822014697	-4.403093786654511
1	3.1994816587548227	3.924879515235453
1	4.869292188813702	6.0707259941006155
0	-2.015970664970629	-2.816422989316753
0	-2.7837217931799505	-3.557826584719088
0	-3.1502971706237526	-4.536757401915708
0	-0.6592598650748461	-2.883131947127859
0	-0.3629853583979696	-1.3558070067898014
1	3.597765025992692	5.227308880504724
0	-2.7966428663150604	-4.380109422665929
1	3.0071076545885256	2.303858087781487
0	-2.280989043312986	-4.645414029300412
1	4.072892654084429	5.492447357073383
0	0.5702955923085199	-0.8875500753105076
0	-0.2688319559738256	-0.9202760183449057
1	3.974686155658569	2.030047892613912
1	3.0440276771644528	1.887366528673077
0	-1.5430519618964553	-2.5600864515165216
0	-3.7640575056160213	-5.846149223116078
1	4.809851656338619	4.740200321735695
1	1.8846631731348922	1.9875359470351064
1	4.12830707835194	5.1355551109397055
1	4.631723564486736	5.7634097325018665
0	0.8700519726576342	-2.3164210960151923
0	-3.481396187551067	-6.0500836894729995
0	-4.030837162958551	-4.185020372973713
0	-2.2965003242590947	-4.306771261654526
0	-1.7146577140038481	-2.581205113076666
0	-1.2290236184180068	-3.164353186107915
1	3.304070641423697	3.5623694444647516
1	1.826772944261984	1.4513757739582673
0	-3.066811898440146	-5.494850192646313
0	2.1370808380820017	1.7482247019396664
0	-2.225113731967538	-4.413121529485183
0	-3.8962850875820445	-5.607121792977393
1	0.5545317047655715	0.7866615781425789
0	-3.2885361362192285	-6.135248698449376
0	1.3730092970531975	1.579164938931621
0	-2.1820047926140855	-4.449995627055985
1	-0.802846933781122	-2.5658085925943306
1	3.1157050181867	3.5955230281314976
1	-0.07909382961276522	-0.11521518576551913
0	1.6830076007697918	0.6380795000248902
0	-2.7394718745636895	-5.18205870069728
1	-1.3598106862298034	-3.2692710077369638
1	3.109489189618095	3.0663084845687436
0	-3.0736113467649955	-4.8679137463535564
0	-1.0642753894506014	-2.771592886037659
0	-2.7078967813401693	-4.865655664064718
0	-4.256779871258706	-6.3341733329413055
1	4.196828620582104	4.13216622335973
0	-3.773000588604404	-6.062387633342134
1	5.157145033983781	5.975865028685424
1	3.8558196018245665	4.140708290174839
0	-2.1669482561806657	-4.502535491511516
0	-2.760980931667134	-5.163789758747786
1	4.383904967915985	6.077980573071796
0	-0.6644553463318242	0.10617788156811077
1	3.1726856425725782	4.933057599868267
1	-2.4161564984747548	-4.84813212298282
0	-3.1047801890741047	-5.497061424947951
0	-3.768493457864568	-5.965861470385964
1	0.42687096159844296	-0.9186887638228949
1	2.5640696969253223	2.1294246763270737
0	1.3787516009259013	0.4589307145355612
0	-1.8319537597849738	-3.6809744394158215
1	1.1359240289911958	0.16224572425712144
0	-2.687086413136884	-5.106850293797065
0	-3.932450049283046	-5.503653199349387
0	-2.0273483206242244	-3.822707482271827
0	-3.122012698360302	-5.417559396476291
1	0.7483464305135276	0.7846518031067996
1	-1.8522139703518667	-1.634605207995813
0	-3.0876306876372004	-3.903192945944293
1	1.3585082038358747	0.9955143625483057
1	4.561876956059567	6.2724850738634235
0	-2.2602254702070024	-3.9701312108462927
0	-3.666415479112331	-5.908999390673497
0	-1.765459626994843	-2.3776867711121668
0	-0.5620889018483686	-2.0346725462316906
0	-1.5949782870081097	-2.5410354922556837
1	2.431379830515449	1.2719534873518004
1	1.6219166486668917	1.8573241482241236
1	3.298396254876426	4.577064935638913
1	3.7047485643779052	4.25845284852329
0	-3.4703093753496543	-6.021621204352951
0	-4.352040465237	-6.2942961252183585
1	-1.9897777349492483	-3.0303092973207586
0	-2.682412629922818	-4.740749758922831
0	-3.9564724950530072	-6.12205963950941
1	0.5306969525353179	1.152282288749228
1	1.3494997440953247	0.15748758354019035
1	4.384419844977826	5.932051568256507
0	-3.123286031596642	-4.9383039565218905
1	4.844841407291941	4.723073236730151
0	-3.3446481715688603	-5.432587494645773
1	2.4853188040901686	4.263337055750274
0	-0.3314387990169624	-0.8630349308351112
1	1.8496026900860827	0.9449990766946332
0	0.29128009064495913	-1.4001221324057975
0	-3.4262230701834047	-5.26382948309209
0	-1.2034104387486106	-2.005037730248168
1	3.6621465235346986	4.868835836066101
0	1.9175215578352758	3.755804515227435
1	-1.488909477461055	-2.7395273726127125
0	-0.7079804701931454	0.13981930750308427
0	-3.61910157856521	-5.352517745047309
0	0.269086473940171	-1.313788261337991
0	-2.4803940513909524	-4.897357987976014
1	-0.2606522749205344	-1.0196733933590836
0	-1.9671977864132002	-4.132643181890002
0	-1.062585577311445	-2.9108509835712284
0	-1.9568413059882013	-3.0830431746706886
1	-0.6352319753198791	-1.6462907661053179
1	1.49368275248284	1.0911779942619744
0	-2.7061692153992545	-4.4287436046387105
1	-1.3060224278953452	-0.9117129350250949
0	-0.5894946773911433	-3.5887506527510644
1	2.528342851025366	2.4316869175910414
0	-3.315066885188455	-5.5322441178624855
0	-0.016493053747350495	-1.2441902258764903
1	-0.3394272444983554	-1.472349267658157
0	-1.8015592847138677	-3.1700891350474647
1	-1.176388831100557	-3.1212303470358838
1	3.354991550085271	4.285866849060692
1	0.6557587193606264	2.0453380629462767
1	3.593061977698931	3.5485670895722694
1	1.0306088552167492	1.1960342269428534
0	-3.617875328407611	-5.6923867171505815
1	3.9563658758089137	4.468016808759488
1	3.4123088699592397	3.601316136591567
1	0.03541398328681116	-2.1163444364866355
0	-3.6302554892218315	-5.429471048351635
1	2.362251107931715	3.8740131661905663
1	0.6923663842858835	0.6033284796008359
0	-1.5054763210955002	-0.2790742011022857
1	-0.9878995450145457	-1.6937399070898496
1	4.620742269493555	6.025019090669988
1	1.4513864250062238	1.842921007026098
0	0.7476570577618163	1.1014984045480631
0	-1.2800192236760861	-2.11056841330619
1	1.563069151759127	0.9727643900707653
0	-1.543089583522454	-1.9237137842657008
0	-0.9149913338133996	-0.204927970996494
1	3.6500958021331553	4.2839182552169985
1	1.6590534197076863	1.5860541090955331
0	0.7640858081169405	-1.2307890570129782
0	-2.6728409751650113	-6.262923258376748
1	1.8642455554483193	1.9107884895829081
0	-2.901096517043983	-4.703131859279748
0	-2.1672874590367983	-4.342215355345431
0	-3.9547731550332044	-6.058712715518191
1	3.2034647940708485	3.9160050869237826
0	-3.8406780720439198	-5.855757894366098
0	-2.9742964409764205	-5.2948766014666155
1	3.347625857729884	4.551907239162362
1	2.8442993119229962	2.7267119335091214
1	1.6854411420537219	1.1260401554418984
1	-0.1374852672451531	-1.2462111085675258
1	2.5315849894838993	2.71125349445981
0	1.0513170996480188	0.014318928390667979
0	-3.8220763987446054	-5.8680045868514545
1	4.407016079721577	5.645568270885163
0	-3.290735248182868	-5.608250647438818
0	-2.27587400137338	-3.6233513299152933
0	-3.6142320376447934	-5.635477349834383
0	-3.067165520405709	-5.39536833732405
1	3.3179467823582334	4.075834913624749
0	-3.5275345548869996	-5.88708634990753
1	3.102465606319371	4.413990713623898
1	4.269217266073598	4.744912506058417
0	0.9497152785754434	0.24794651945043872
0	-0.47231879454136927	-1.7409432065279815
1	-1.2962682273607915	-2.2029663080222446
1	3.8237728075722783	4.819878880058569
1	3.983045263042075	4.754707109226187
1	0.6203567945605791	-0.986086803592606
0	-3.109214676813151	-5.044155500275226
1	4.855237022601581	4.994854906160193
0	-0.30474011565796794	-1.1540736886437428
0	-3.8443307861527707	-5.7860241283051845
1	3.8488964918938358	4.781083629031866
1	4.842530524651119	6.305733739191455
1	1.2550798198991286	1.7170638883445117
1	2.559016291378377	2.2823805237548394
1	4.007273444858654	5.1240729281068065
1	3.047288876665065	3.282043111685908
0	-2.660710891837718	-4.854234671221571
1	4.160709483344163	4.640404619642646
0	-0.1576977812467611	-0.9445149816956739
0	-4.185294537465178	-6.295419972182922
0	-0.6235957289818811	-1.9596112503331826
0	-2.627705201761974	-3.2013546671720703
0	-3.215470105165127	-5.046284394491823
1	3.8640106610334812	3.3376568374984856
1	0.9947901365157342	-1.6553307595641233
0	-3.7343496996708825	-5.917737998903214
1	4.310480713405294	5.529799990242136
0	-1.3913550501760548	-2.2306528018912597
0	0.23165035592530978	-1.3228755281070976
0	-1.7909901685383218	-3.3592285863529203
1	4.225781298131944	5.440516635398212
1	2.6206902452373395	2.4610849107397152
1	3.004456402589914	3.8306693916006624
0	-1.6920510126933785	-2.255353786616509
1	0.9379638551669119	0.32149547368283476
1	4.242128197713146	5.431004140504142
0	-3.9185217918366995	-5.844616462069979
0	-2.3786787928513244	-3.6474407941203824
1	3.0608713814686355	3.014653234772595
0	-3.172600531082703	-4.890976560204978
0	-3.3898972763249695	-5.513910275151366
1	3.7820163699354734	4.146394072553609
1	4.433669584421216	5.0802947518699755
0	-1.1512805520055702	-1.8355614367784117
1	4.020014674461966	4.784986198915198
0	-3.078189680520471	-4.49949009595796
0	1.5858891634693466	4.490609453388063
0	-1.2406614536296978	-2.663594220569944
0	-2.984879188702168	-5.090513382936955
1	4.271778414217812	5.3941347240512
0	-1.8047090234111667	-3.453338740523222
0	-0.5016654823754737	-1.921037445451386
1	1.4892356103306958	1.3913214127680646
0	-0.6734728495701093	-2.45540815646577
1	3.7654127583411965	4.083002085175914
1	2.5815557325451426	1.993408009297791
1	1.2869989463069162	1.4549798243426104
1	3.8974366243854393	4.449741018158236
1	4.11259522165749	5.298692654298429
0	-1.8926192047830532	-2.9730680845570308
0	-4.015034826450582	-6.134640862771775
1	3.1962006442441093	3.6170667648023214
1	2.5781112758202633	4.829870851772044
1	5.154470273529498	6.651990743101711
0	2.1136266816706875	2.271316970343013
0	-3.6406788720399783	-5.762180732597158
0	-0.2715741472992271	-2.699580726999676
0	-3.046831676341201	-4.562371035328355
0	-4.209051057668526	-5.183108666276585
0	-4.050104991183465	-6.0152181924253885
0	-3.152580651983094	-4.565178954764924
0	-0.3428531174600249	-1.7704790828537207
0	-3.9027624066247815	-6.416008592305924
0	-4.299794758060325	-6.228262491882611
1	0.18243221858868097	-1.0107658839346165
0	-0.9276365820419903	-1.9041939416067155
0	-3.96688790454735	-6.108315695530291
0	-1.5353910917279483	-2.396651292396866
1	2.031954113656333	1.615691483968528
1	0.6857313942660176	0.3342316546193302
0	-0.6578800158183337	-2.0707839614679138
0	-2.8602958217134606	-5.653389817265418
1	1.691289743527112	1.7712882121105933
0	-3.3146671900186817	-5.207388194663631
0	-1.581519400021483	-3.6023860260124065
1	4.4944458329573544	4.69227375784503
1	0.7065568964080428	0.6692530254682479
1	0.9165289970558407	0.38796614944130975
0	-3.706792648009259	-5.211469104748021
0	-2.8687906503111926	-4.582702920620952
0	-1.3707338422560456	-3.0180833586058506
1	2.4642181569969437	2.3690320292470655
0	-1.6304301980083924	-2.3749050837088954
0	-2.804804089520077	-4.877904293466587
0	-3.448191697432192	-4.886437848945566
1	1.215215119839897	0.44955116405284845
0	-2.2486806732492024	-4.075795676554174
0	-0.27864951926609033	-1.7627912697531378
0	-2.522215393951878	-5.919190130038747
1	1.0730645716044276	-0.15274132195265186
1	3.12927547447547	3.3237775474891453
1	2.837477237638225	3.554230245479404
0	-1.730881901506095	-2.6403720093045537
0	-1.5605664995825532	-3.4313331792410104
0	-3.0201856492834374	-5.338956536999978
0	-1.5205559748423174	-0.9305998201387178
1	4.67178565219809	6.05214038056762
1	2.6534731044176074	3.589828072638757
1	4.555450416162914	5.744928980726499
1	4.771101482747572	6.18232389922361
0	0.3976234518614019	-1.4179345686617413
0	0.6013484167989164	-0.2962915388858716
0	-3.7148707256591336	-5.609075325178685
0	-1.5883102880703839	-4.046744292160399
0	-2.4767721087850574	-3.5532610805563527
0	-3.7982673933479307	-5.86670275795263
1	4.631127055490443	5.05525558343006
1	2.533193341088648	2.270470848463222
0	-1.5761997462826591	-3.484961045344108
0	-0.46932622251808326	-0.6401719680743213
0	-1.846415990472743	-3.9184923730936245
1	4.337519468049044	5.2450157046775505
0	-1.7436966931289453	-2.375748226784088
0	-3.612431890758345	-5.532819136678946
0	-2.017502965275762	-3.132241145711966
1	2.1345680641418423	3.1196547248844197
0	-1.3361781569715718	-2.807302914822467
0	-3.6255881900388505	-5.9565577144867
0	-0.15567370533062483	0.07116721885029142
1	3.417998376278736	3.546815086666582
1	2.880107711407859	4.372720710859342
0	-1.8483794559099282	-3.708987653468135
1	2.7856275299429267	3.9055426741707784
0	-3.1788502962472487	-4.2500012574066925
1	3.2067820269399308	2.3460228786400665
1	2.4337166502421055	2.0445881083304425
0	-4.371489592479732	-5.925739667355141
0	-3.9128241285293415	-5.698556295915245
1	4.195478340859594	4.791195135988215
0	-3.922589016131934	-5.471091725441748
0	-0.25923406873772564	-2.140947331723638
0	-1.685467396461283	-3.040962784070242
0	0.16046493525807257	-0.5061868977202477
0	1.0957569944011474	0.5926077558276075
0	0.020235344762794535	-1.1997768951274392
0	-2.194824155851829	-3.988991219194796
0	-2.3733554167043494	-3.734520856547674
0	-4.2073507666343835	-5.186525056124616
1	-1.7531764863523573	-3.5841829333633775
0	-2.1426709179877848	-3.5225034564549254
0	-3.072963221451722	-5.14199304486252
0	1.646065748916422	0.7333838453403024
1	-0.29491070865619856	-1.632476503146357
1	1.9989087544911994	1.654246442039361
0	-1.2645452331998668	-2.576693390332761
1	3.134400214354439	3.719500485112485
1	3.0946720923172353	3.044760712768473
1	4.709498696662431	6.093572306103938
1	-1.2745224467385274	-2.8720107136882396
1	1.9635182827970694	3.0487575631801676
1	-3.0125026062296887	-5.728439401474616
0	-3.4868044343826616	-5.601395827507309
1	1.401278864583981	0.5644270304993803
1	-2.428886091952759	-2.7964631726067823
1	-1.6235400442055665	-2.1935891289284246
1	-2.2691803940918094	-2.948513551779931
0	-3.9932337837203633	-6.032699858981684
0	-4.069355637481538	-5.511200806369021
1	2.4093728646148467	3.585427531674094
1	4.11480498537827	4.912697788031869
1	1.9537810744889355	3.1726588801229
0	-2.2541110124957746	-4.245778295649901
0	-0.7404447848234025	-2.4217644364706175
1	1.7175321261861387	3.071583415682572
0	-1.8878574420040404	-3.089105350476828
1	3.8945195317584664	5.815353985160949
1	3.9635127254236813	4.61134409489627
1	3.6577648436235353	4.318319050026563
0	-1.7241108624972934	-2.048674435343272
1	0.5545045197032036	0.38386327230636724
1	3.323187436060187	4.465324568553021
0	-1.2835990334857188	-1.854374481290069
1	4.5605394561320605	5.302889438803724
0	-2.5468722112184583	-4.746793148498983
1	-1.9545277307935336	-3.2341297006129937
0	-0.3328082467339515	-1.4909600567494194
1	3.425697661409911	4.2653992521199084
1	3.8722868718658714	4.957185619645528
0	-3.68592735157117	-5.852981430976899
0	3.0659968030668874	3.3141271885584573
0	-4.018405525790017	-6.37462090912118
1	3.253865131932347	3.162641785590109
1	0.31574785912275316	-0.8702443386181463
0	-2.746146285837409	-3.8838694608128184
1	0.18183323317661085	0.5913854408215706
0	-0.1532911221613923	-0.5540633949971165
0	-3.3827396214466265	-4.711356311983805
1	-1.2117359852560876	-3.1268285791562036
0	-1.6362125493624604	-2.082403862283773
0	-2.3981349527879963	-4.044773271746736
0	-1.0234566178320479	-2.5951625217380174
0	-3.1991717704342575	-6.193514055410345
0	-1.2459040221418851	-1.8337675481987348
0	-3.6403488640100257	-5.581815435878237
0	-1.6358048391677236	-3.6151201833422695
0	1.3508354028465792	-0.3462755928882964
1	3.9249995212812614	4.992076075638019
1	1.2433576944898188	0.2474328826516105
0	-3.1805420294448212	-4.750995090591552
1	0.774673372251722	0.6847430305919875
1	2.4178937119859465	3.8354619444896567
0	-3.434893778753833	-5.534340465233665
0	-2.7719585843150862	-4.92441408911897
0	-1.9800730076106268	-2.9532179713616475
1	3.26932771604046	3.5329668197364783
1	3.2331319066781035	4.754481370201521
0	-0.3937293807316846	-1.6967101475865376
0	-3.2011529955670355	-5.054735417421567
0	-3.7483434830107245	-5.813406376548961
1	3.0338662742906686	3.2752496556304873
1	2.1760996625799067	1.1964439882529108
1	3.514551181082472	3.4080680489855726
1	3.119197261430892	4.34126715981496
0	-2.719809489654095	-4.657151561298668
1	3.751832528574301	5.204856267389316
0	-3.4161703481002283	-6.035830619294032
0	-3.2106610465327283	-4.878629644094343
1	3.36555696499738	4.571052702662844
0	-1.3840134504709147	-1.6210474945786832
0	-3.0250713081387413	-4.8048188919355175
0	-2.8194586314772194	-4.906082892144501
0	-0.8225245356872534	-2.2917298109062467
1	4.673984038860307	6.61795625135513
0	1.2426794874306972	1.5928224889845324
0	-1.7546050140962166	-4.031327284557731
0	-2.001276723575541	-3.9200434091895984
0	0.20383555421022923	-0.009255867989449615
1	3.4056918680344035	3.8552417149935923
0	1.276015422679019	1.8301560541454145
1	4.241726698432367	4.8498245805602656
0	-0.47156372765375193	-1.5447051851720905
1	-0.22745006592317935	0.43758751914892136
1	1.2182465334388044	0.7662109568524396
0	-2.6486709747082933	-3.0322529708759824
0	-1.742659510701335	-3.9590946196086496
0	-4.153052756408024	-6.169784656656666
0	-1.528492861920306	-3.2766080948946517
1	2.154500075851517	2.889392344926547
1	3.3207579524129613	4.630419956748331
0	1.320592316725862	-0.6602002768648246
0	-3.4264090812980026	-5.321549421432102
1	1.1699895424378537	1.5195940905118175
1	1.9862542094878648	1.3991263137575825
0	-2.547941987048575	-5.294732412947757
0	-3.8138981542146024	-5.235528287455036
1	3.2268245192704232	3.4802072261446737
1	3.344895332733878	3.704605930068632
1	-0.3685759274484947	-1.3930234512814688
0	-3.3295365914730586	-4.680136635595259
0	-3.327858660290787	-5.787471535554719
0	-2.7839636836415522	-5.282998634358158
0	-2.2190252805565014	-4.599712135134897
0	-3.4943038438912266	-5.7151192506514175
1	1.9661331545972607	0.20881011862319057
1	4.347796705718073	4.781775819664237
0	-3.128151927571036	-5.410245941660628
0	-2.622157936590523	-4.612282004151994
1	3.0876392741129943	3.722408898679347
0	-3.584447262317846	-4.975146733844544
1	0.2640770345840341	-0.14198378272118475
1	0.7357365680827234	-0.25741388815186306
0	-1.5611296020843353	-2.2452968720403104
1	-3.146379780572381	-5.1668179210307255
1	3.5107341366276468	4.3423377775838805
1	2.847522797923268	2.793627071094664
0	-2.5599827769379115	-4.8072987690010045
1	1.0235159034695087	0.3262947809986402
1	-2.120256197178814	-1.7901102617364202
0	1.5851644097325948	1.6437673871228395
1	4.515724376779841	6.104559482102406
0	-3.429733020190197	-5.39907483478501
0	-3.632545838924164	-6.167267818068093
1	2.5490533345755653	1.8496079106536207
1	1.8518379695863298	1.2108942029382819
1	3.012242080004323	3.1362202498883556
0	-2.551934945832949	-3.183132575984063
1	4.324725502758962	5.400359437540643
1	2.5837406161263172	3.3223930995835738
0	-1.6311159103870043	-2.0703911338874486
1	1.323986287017971	1.4672721397906627
1	2.982994598870974	4.09492535850858
0	-2.336318890118298	-2.965222059863403
1	4.9798608975572956	6.152094727944534
0	-1.0224595586526755	-2.249006104566025
1	1.0229805708824318	1.4626133272991408
1	2.301670501251944	1.8964163830970808
0	-3.910434118058041	-5.797865114767672
0	-1.167682538337989	-2.1375251565991658
0	-3.9341630588943053	-5.819419320039207
0	-2.1841215090393167	-3.6129680536757487
0	-3.5440764145076833	-5.119273944720356
0	-1.7936290168474864	-3.3846463605908106
1	2.3004520618280435	2.5109448917884487
0	-1.4523994989250015	-2.286660201583241
1	1.6203330552224655	2.1414765523638257
1	2.4220606503563924	1.3982507031384805
1	3.614563091857523	4.8523978864821755
0	-1.063091270695187	-2.0395845592453514
1	2.1028007845535734	2.4789267852002674
1	3.9844926541169596	5.486432038389394
1	3.5777863316517107	5.0142732457448815
0	-4.283295258223107	-5.8717083497918034
1	1.8095745814547788	0.4525229709169577
1	1.2440292794853889	0.6935480437676014
1	2.7721811232521407	3.788467462790158
1	1.4833761204009095	2.0252555941006873
1	3.0904503590273324	2.2087898940073667
1	2.152125525917425	2.219280801715182
1	2.547460269259692	3.699222687962488
0	-4.093717412647034	-6.075450914129732
1	2.42368367625756	2.1892464738824446
0	-2.4710637545318326	-5.544511327489184
0	-2.719658620884411	-5.123243341001388
1	3.043391854718617	3.964998918490205
1	2.642956024627726	2.7417850294931485
0	-3.1979122605445025	-5.230524878793558
1	2.70114017114992	1.6077185720253975
1	3.409378911832651	2.8811951398983147
0	-1.9968196213315448	-4.1618396305472425
0	-3.2187948276937917	-4.900853361665901
0	-2.093208253555958	-3.3167210425825067
0	-3.7612882418243982	-5.330568745617445
0	1.1801313379846923	0.38699870397402786
1	1.3928673184936862	1.1426646511948286
0	-1.4257439670799354	-2.9868103440482785
0	-1.6335153308057753	-3.2615416074115755
0	-0.9189881743285656	-1.4910363768343173
0	-3.047815365812712	-5.009196260020119
0	-2.2198071480148647	-4.652018463461653
0	-1.301684367877932	-3.438990177457597
0	-2.973107205581594	-4.2606145647848885
0	-4.447244517883163	-6.445680514148174
1	1.457409086731271	1.4822111843652717
0	-2.5826555264944586	-4.837628040068379
1	4.368907701506776	5.6260384097417875
1	3.9303096108323246	5.269933285706161
0	-4.119095035648339	-6.022332069341785
1	4.233478030537232	4.98102646121747
0	-4.315354729648417	-6.431040806999188
0	-4.141597315737876	-5.6795922496415505
1	1.6662985193853008	1.2109177019850463
1	2.9886356161651335	2.830699646724214
1	1.986893461191812	-1.528125191895844
1	0.18066323444369636	1.9825458922543508
1	-1.9940198690974018	-3.7098778828904577
1	-0.7868567290445251	-1.086180879366633
1	3.682645179349879	4.701618782995402
0	-2.1773534901798977	-3.9948472588543056
1	2.81155929364762	2.7194957953444385
1	4.3375957712560576	4.84011328867141
0	-1.860466199805123	-3.032068296820032
0	-2.9855843390839616	-4.643805409742508
0	-2.917308854916943	-4.952585228619212
1	1.6914425185576112	1.4042560869742822
0	-1.8104079043514734	-4.286639078000018
0	-0.37560330572631384	-0.8642938937476481
1	1.2616470275976785	-0.28734856177900725
0	1.5439131809878424	2.0284563460599885
1	4.4695480407736214	3.9153771632323693
0	-3.9426220434171655	-6.194902454316767
0	-2.67868324265171	-5.181535977825771
1	-0.5743481212543696	-2.1974481211141983
1	2.4120828506055627	1.4141093863281045
0	-3.130110907600838	-4.443633871494977
1	3.2396220183583284	3.9039112727007277
0	-0.5674049620461131	-2.4401197614137162
1	2.9525513714149674	3.6994797951355833
1	4.7225479002630415	5.529078782639262
0	-3.7003109961509395	-5.880431673418315
1	2.938213420355652	1.1330248878049558
1	3.365341841723371	1.3955320291201758
1	0.6652253560931182	-0.03219533835763255
0	-3.40489379108404	-5.63452897521872
1	1.074604864805312	-0.7942592100004338
0	-2.0771711576373373	-4.056076571155893
1	-1.4623691186177659	-3.2174165474660827
0	-3.9308711523182747	-5.704382207244122
1	3.4128186518052854	4.997416318717231
1	3.124274316899122	4.807646883616037
1	3.8192311615070125	5.222507340408765
1	4.345257625023912	5.000621128553496
0	-3.596955497253321	-5.483305467634884
1	3.5536846473199493	3.0528591402855176
1	4.2870491602345275	5.062531217651771
1	4.648215741581888	6.049439763376188
1	3.9129336117887834	4.135578576125583
1	1.5577376084701864	1.1619359326429752
1	4.768411344798328	5.781542933926647
1	3.765248213022753	3.12127058120102
1	3.269577446223307	3.3587556368235982
0	-1.763234187632586	-3.4083993243472293
0	-3.2142414077974113	-4.996184472897293
0	-4.367027831168907	-6.3262289715107904
0	-3.9771595641231507	-5.8786125858971205
1	3.7444279174710364	4.57162986091482
0	-3.2434455843289363	-4.181262307984538
1	2.974184204979532	2.6400745549358624
1	1.5681922271996156	0.5636233581740652
0	2.371518922897016	2.0703556748745218
1	4.454351963723683	5.680967704399886
0	0.13789434687861438	-1.3720434518621516
1	3.301194242397237	3.7679813769117025
0	-0.7366413241495419	-1.9438857797521023
0	-1.6549572125576848	-3.2453274871427817
0	-2.2759519348405908	-3.933048138789411
1	1.0016697543928312	0.46524562981163536
0	0.826587072879802	-2.014400044019195
1	0.7741443107309334	-1.9012958075581172
1	2.0547442869039267	2.2683728496604028
0	-0.04967753665973747	0.1472055198538811
0	-4.389832872133636	-5.97287368452428
1	4.325095013774041	5.563657638042251
0	-2.36684981283871	-4.438423509584886
1	-0.8949121998338195	-2.9248016666764154
0	-1.0254494365925817	-3.4933754657482794
1	2.2072298684783	1.5372891409020157
