result	logistic	svm	boosting	opposite_model	omit_model
1	0.9875408177996073	2.6295908164944573	4.402190463408804	5.036929429284011	4.309870952122429
1	0.8108289668232678	0.8238642958203846	1.561633786572937	-0.3238563335115436	0.23792984193362704
1	0.9715563361838927	1.7467340509947875	3.340951310310329	3.2108023386209514	3.0698307402870024
1	0.9212989119483844	1.2518937160653318	2.694711907172793	4.4522371449174285	3.485791105787011
0	0.014628448301566238	-2.1565150275507925	-4.211473092761345	-3.5661634152385466	-2.7379735332824935
0	0.01306744061204121	-1.1128154272272686	-4.350942630033347	-5.598439897645504	-3.4773096684646614
0	0.27885312068432744	-0.26495334442479423	-1.0593617556851784	0.8555588503160951	-1.2425876280006023
0	0.797453074292325	0.9839865532549745	-0.34918561729958103	1.7768026635154721	1.5395426300688169
0	0.05073090350222858	-2.110569749855423	-3.413475017483856	-1.5427641240081431	-2.26174435810082
0	0.07501653864938174	-2.2336080507269447	-3.6030920076622808	-3.9069158767723375	-1.2792334818046394
0	0.15152699657079416	-0.4223913967534023	-1.7457071763188243	-3.638490317711663	-1.9262424111747947
1	0.9659690429495558	1.3574520654239461	1.4416269980732244	5.204274300685875	3.7421917094082957
0	0.0440188481078361	-1.3644329911401125	-2.266310974707303	-5.228197909680725	-3.4147980023963953
0	0.017452374377353128	-2.076376263561117	-4.008404845467254	-6.841090212803758	-3.7833944969103146
0	0.08204771041759329	-1.4362837787835692	-2.440226678465953	-1.6527696124445126	-1.207473088726718
0	0.011949879884924299	-1.6084281534406633	-3.003704255334093	-4.828628281767597	-3.1614883029412106
1	0.908202645162933	1.3583386057472642	3.1315811158604623	2.9015270504194457	2.4815166345204256
0	0.8954078148984016	1.506278871817079	2.1636813385949947	3.995539976995132	2.0524766770534497
1	0.5339760820129575	-0.04037376259463521	0.7119699706550227	3.7587107360917735	2.0633730406986586
0	0.23121109176925186	-1.374408726186302	-1.8359768057633319	-3.954655782386546	-1.319645723632388
1	0.9899391492377326	1.8974684088587308	3.8552947004248996	6.189676281517749	5.01862666509707
0	0.4664828869591917	0.32894513884838483	-0.11733244298619085	0.8237011143748844	-0.009165484710384223
0	0.2833381394877452	-0.5730305264243158	-0.026070366671891086	2.8426030226625154	0.02093268733716896
1	0.5003899714960792	0.5054147348210529	1.4407931550251103	-1.3170684944623805	0.2242317755408793
1	0.8807646213775285	1.464215620987185	4.686604548414023	6.456847827915997	3.136173339795967
0	0.8216456785339685	1.3311875970693081	2.5003486698065984	2.824432128579624	2.1240354158436117
0	0.05764809272847852	-1.8726135517773264	-3.45288407456097	-5.908129799795082	-2.9751473970866273
1	0.9358083165185505	1.4961112269011907	3.975470276572228	1.155316341644561	1.0796960000267384
1	0.9852244668448329	1.77863574708236	2.85698562802264	3.4852831684695	3.327734895925416
1	0.9875176619990885	2.2905462485073245	4.569620753898309	3.2107845624722837	4.7761851456411195
0	0.019485523506152853	-2.322824521539796	-4.26177135257979	-4.576182099917371	-3.377463669606474
1	0.9963166088483761	2.067959874843315	4.0519717922544	5.5959660950226455	4.6970332355277815
1	0.7915304093486001	1.4228380433122036	3.9468692649045445	5.8478143178910615	3.0262899692962595
0	0.03777919662203001	-2.086720209773864	-4.2437114044978275	-4.62343661388514	-3.5308154230848023
1	0.9696116686896559	2.1422867000384747	4.6420330540040675	1.9460061601778744	3.6273365114728255
1	0.9679789847045627	1.7901997043952504	3.8597645288709925	3.142308901705506	0.9648201602099374
0	0.004706233210077756	-2.27694418949365	-4.61761827261131	-5.931042223050151	-3.9176765632409625
1	0.4060760518533479	0.23031655272122498	0.9219093931760085	-0.8843537737867256	-0.28484582623934673
1	0.9935955058745155	1.7101246940895285	4.244993461714523	6.2512194521365245	4.981859722406153
0	0.5535012262296314	0.3156556812347211	-0.18140825381148648	-0.6866206151213704	-0.7418888460680068
0	0.045160321215440315	-0.838100583281101	-2.1331383002876394	-3.969879194504031	-1.3158249339938743
0	0.018118210454325653	-2.1311407753761222	-3.7755953348002147	-5.117460243598094	-3.8068113339296636
0	0.01659401069711765	-1.98936066682462	-4.296300648278674	-4.82081027905862	-3.1794752652961744
0	0.01810193373766049	-2.241434611719176	-4.474725492282629	-6.372013478496817	-3.756759469105938
0	0.006429613795626203	-2.204834892144595	-2.0533772265753285	-5.235934812602885	-3.4919083683600527
0	0.4675977949495751	-0.0037634077559931534	-1.4168967846525522	-4.445941339674468	-1.8020785107581792
1	0.7147057072248024	0.11739709232961637	1.7959008150674924	2.1220498373806085	2.9709362745766397
0	0.0777694650940689	-1.106535391225473	-2.6585979817090952	-5.586147372949604	-2.9744203518597887
0	0.07901157943299919	-1.5769598814804513	-2.711916363491357	-3.621460465936159	-1.6337315463195303
1	0.9886438098901961	1.1669281255881339	3.0573291569411323	5.753133964018449	4.606422316850494
0	0.6671888874891126	0.10573280578701194	-0.5240100252148978	0.34902098533332204	0.2303337206754668
1	0.2523309928951577	-0.612523320734895	0.682477622818335	1.877862879578817	1.4679908191034305
0	0.027225429405266264	-1.7418903700893096	-3.5009387804110714	-6.013170012792913	-3.640067279014841
1	0.946281079763843	0.8366665951053203	3.07069805999822	6.487086880365188	3.8745170725319715
1	0.9828413127601132	2.3118816993913036	4.184096089733264	5.237459586215225	4.591867522666993
1	0.21584331942360807	-0.6748156363653077	-0.06623984008090657	-3.376146632092052	-0.87625513215945
1	0.9527327296802381	1.9764594891241272	3.7848521607305257	4.022945392473356	3.061827399639527
0	0.10385523718940455	-1.2905537746187883	-2.672522821277691	-3.4183535062141743	-2.4818528971996883
1	0.984599229856583	2.1420086477084412	3.408310278733925	1.8561522339114045	2.4842557025238214
1	0.5543861655350911	0.17841572731106714	0.7957064604620441	0.7550665184844292	0.2775211339142929
1	0.9528403768535164	1.7033170290079869	2.999473638335633	2.8302542776967585	2.6818873997740074
0	0.334152776228511	0.03974809500257015	-0.39338677968618657	-1.265285031638838	0.5207015361692114
0	0.29722707431054357	-0.35980221532206347	-0.6928385868782883	0.4377323599569443	0.57455626218731
0	0.6344909196522492	0.6146834524143814	1.0037497057755458	1.2941387118524241	1.7865887674057335
0	0.028060074520181794	-0.872280664698184	-3.8514271710655037	-4.81914371214399	-3.1662891406327125
0	0.015455607314414723	-1.2023764692244625	-3.873697553763282	-6.634462827462169	-4.356913601137246
1	0.8637910361146346	0.9948880592977787	1.1442512570596102	4.932173474063038	2.2622075243240487
0	0.21992119202252092	-0.0804721950869034	-0.8417798990919301	-3.2265396907599637	-0.7318297805558042
1	0.8985807893691877	1.968903091386558	1.41036856105157	3.3327417517326343	2.149798848024389
0	0.07482903340728064	-1.4554978445094853	-2.922928122225013	0.5046534674824339	-0.8301561905614192
1	0.3994102549569374	-0.09152847660177121	0.02644910375007993	-2.975864629255535	-1.3850591974647584
0	0.024363313765508682	-1.8539705611581292	-3.380781021288259	-5.2635670941150305	-3.1853069655949136
1	0.9489287963620685	1.5128589159330947	1.9708854767265926	0.435961914385547	1.63695385752269
0	0.12328423099513214	-1.9717287548727214	-3.870981093396421	-2.378218660442245	-2.765187092923234
1	0.92629049218689	0.7111677547031312	3.609133692639986	5.349660987063074	3.6633225093504658
1	0.8390678714188503	1.282270850778188	3.193781536866274	4.976896330886438	2.897112715347466
1	0.9412037016092789	1.8749647583137818	3.6545201519186	3.3553131356464987	3.6594066208579332
0	0.014020100142983312	-2.2443480999493945	-3.433986691416196	-5.459774188151415	-1.9109715474565887
1	0.8950872971454401	1.5305274193214355	3.482539898329232	3.8038642474491366	3.4154867835042513
1	0.4693767942633896	-0.21470499617823968	0.25416411691147733	-1.3922574737620428	0.3008660020290452
0	0.5515816997785882	-0.05472806635503025	-0.14807901481791522	-2.14965281730893	-0.8895724686911434
0	0.3814361558609655	0.09956810391643911	1.448428531190041	-2.3568185733366116	-1.549751798295182
0	0.8634243241404175	1.195447431703732	0.7846178001487792	3.1132274940291587	1.270080386678544
0	0.13723619243883378	-0.3913552894849355	-1.4147947755552404	-2.432771028884135	-1.6802559359093778
0	0.2583911178632404	-1.129114953220106	-2.641145978258517	-3.0476883874678706	-1.8125968872405145
1	0.6107675308297151	0.20406480980785568	2.750809361789524	1.5008580821652169	1.720151693369281
1	0.9135161062864194	0.9875252117724478	2.4706094074050733	5.456858754914637	2.5524246431149122
1	0.9869779573070254	2.3572804446240285	4.294953570097282	5.344446571527832	4.161198760734022
0	0.07569281249701974	-1.9648731210055899	-3.542179553324999	-4.727672443972387	-2.521263413863251
1	0.9246549083007881	2.379000062139263	3.268937482067886	2.775154869528827	2.5997826173749483
0	0.23473926561982772	-1.251117217980291	-1.6295888917094514	-1.5196140940848053	-0.6849707121810892
1	0.4669095057680478	-0.19428019543964625	0.9435178303803284	0.06964891838630592	0.5584920813788391
1	0.29696224882828287	-0.2954865095554169	0.5198043689281874	-0.00932296941259806	1.5217639802868579
1	0.46484295317322444	0.20109254659284215	1.1530173801068255	-1.9974883862702968	0.38476338365315643
1	0.9923446558805135	1.970184325148172	3.408492945330524	4.955755242345794	4.306207899280964
1	0.6265992971429784	0.2693285552825584	1.2900779389922907	2.050760779985334	1.0176186710215058
0	0.07861860528169012	-1.8103797453240844	-2.9403073549630228	-4.549334938559088	-2.9979005057558945
1	0.8201604501586999	0.942469832652518	2.75528200391414	1.3026242642972587	1.9427804943701212
0	0.17944630246187435	-0.7440920546342156	-1.4351561946843259	-3.8428105886335806	-0.9562728148367642
0	0.03365799368295734	-1.4722450284842203	-3.9310031744356437	-6.07584197742007	-3.3323574877471693
0	0.03551879689467483	-2.3176497424143365	-3.9903352746546656	-4.835106948303558	-3.3312730561693997
1	0.6790954537802363	0.43142021496314875	0.22968978298115253	-3.4481014094946607	-0.1837492980683525
0	0.27670935823540516	-0.555825188483416	-1.7560544732548065	-2.6646007633208497	0.030668118598007044
0	0.831882647456686	1.045315675049523	2.335050919566111	3.406960979111696	1.8012727264359716
1	0.11279122655551901	-1.079084567878711	0.6391815726280579	-2.849219979911704	0.17462679967038167
0	0.08862217213863866	-1.579854587767111	-2.602785090957069	-2.3150185735996294	-1.0487005132535492
1	0.994519856013814	1.5660474360226107	4.7191360016154915	5.588555775613846	4.2596928758909405
0	0.46701456891236315	0.017687117095640748	-0.111527359754974	-0.05128596741220442	-0.5926729846001876
1	0.9505427126547705	1.4654245994851243	4.221738124364328	3.009308451822951	4.012167344053903
1	0.9869273401734809	1.4827217641789412	3.3335078331481873	4.668041756826856	4.615833804628585
1	0.8399302308126909	1.3310768670981523	2.9206081739534517	2.205275809317623	2.2145174003210677
0	0.028491689543858206	-2.790613640355042	-4.010964353735022	-2.834431314407614	-2.5644547106976883
0	0.1245450495839973	-1.1923609593069098	-2.7551865933822	-3.5316919717025743	-1.725447137559919
0	0.02328248577077012	-0.728231268717138	-3.978394462334547	-5.4337847673885395	-3.149291365159727
0	0.037967086818620245	-0.6113107958594655	-2.3240703671409704	-5.627183661059227	-2.9384612944521407
1	0.9261102781622864	1.0672772636198133	1.6500679272314416	4.02444741257254	3.213363073849991
0	0.542131561721501	-0.5171586487947608	-0.6472138445576403	0.7884840895858043	-0.9415473009082362
0	0.0209614720980476	-2.668477781645867	-2.8947669682660098	-4.937618467420102	-2.656742901096564
0	0.015426600541842351	-1.8128622111102253	-4.380135844604278	-6.236313413283577	-3.366497074601676
1	0.9921359913352749	2.6726526965718493	4.1699783545708335	3.8867571416042384	4.10830633255161
0	0.10102744500881855	-1.3367267561624407	-2.078416437058018	-1.5822337019182053	-2.0907231297596023
0	0.060993109890249794	-1.41829902446716	-3.361902260412246	-4.218129976832687	-3.173820041262439
1	0.924281602970296	1.4096123321293996	1.8788622055572914	3.0910732402046257	2.264286151023765
0	0.03175943552817919	-1.5716845517047369	-3.320485194313793	-5.016196611748164	-3.7084883910472324
0	0.04606498284073993	-1.8092982187669508	-3.451706692056037	-3.989059498591805	-2.5820971326176947
0	0.02901301039867097	-0.8476441036890154	-4.251007208826968	-5.302542421301941	-3.0086505434365516
1	0.8855598488344983	1.9275823841178066	3.1016205077330183	2.58379205766906	3.0784032788329942
0	0.228456294137152	-0.5704076090345933	-0.3784367074249346	-4.847863946199287	-0.9640662765412488
1	0.9029786546607024	0.922640824633854	2.4706094074050733	5.244069974116868	2.513795849692357
0	0.013733468673978044	-1.6946303948777937	-4.219488283912127	-5.882407374804406	-3.7431041906616715
0	0.3087408193711201	-0.7354025389586605	-0.9453722362109035	0.12776148871038334	-0.038254832607995524
1	0.8463603247827346	1.1146812739695648	1.861495014785885	2.6438413504958445	1.1849214108871973
0	0.1744005385908182	-1.1514623289968635	-1.88250077287687	-3.472031302783959	-1.2039926856831442
0	0.029880827809788284	-1.1063248656108633	-3.549750682646141	-5.625029216961069	-3.394366382083711
1	0.9227733255697304	1.5387771765964544	2.535116709576024	0.04055815264416877	1.878954726640183
1	0.9837079253407964	2.425676506803085	4.605024669192371	0.6000897772627921	3.971965534773152
1	0.9851950215864801	1.7778173741269567	2.85698562802264	3.4852831684695	3.327734895925416
0	0.21083175240273666	-0.9497937999734014	-2.297616446178449	-2.54889364538191	-2.3211891065527164
0	0.14542195331318117	-0.9206317520279028	0.20405232901043993	-2.5609300440440372	-1.2068312589540424
1	0.5884850905795842	0.7300621209946105	2.4679476990061735	-0.6579487727496395	0.24883900440920365
